study_accession	tax_id	study_alias	submission_accession	library_strategy	run_accession	fastq_ftp	study_title
PRJNA296953	8355	GSE73430	SRA300995	RNA-Seq	SRR2517989	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/009/SRR2517989/SRR2517989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/009/SRR2517989/SRR2517989_2.fastq.gz	Developmental gene expression of Xenopus laevis J strain [stage]
PRJNA296953	8355	GSE73430	SRA300995	RNA-Seq	SRR2517990	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/000/SRR2517990/SRR2517990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/000/SRR2517990/SRR2517990_2.fastq.gz	Developmental gene expression of Xenopus laevis J strain [stage]
PRJNA296953	8355	GSE73430	SRA300995	RNA-Seq	SRR2517995	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/005/SRR2517995/SRR2517995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/005/SRR2517995/SRR2517995_2.fastq.gz	Developmental gene expression of Xenopus laevis J strain [stage]
PRJNA296953	8355	GSE73430	SRA300995	RNA-Seq	SRR2517996	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/006/SRR2517996/SRR2517996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/006/SRR2517996/SRR2517996_2.fastq.gz	Developmental gene expression of Xenopus laevis J strain [stage]
PRJNA296953	8355	GSE73430	SRA300995	RNA-Seq	SRR2517999	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/009/SRR2517999/SRR2517999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/009/SRR2517999/SRR2517999_2.fastq.gz	Developmental gene expression of Xenopus laevis J strain [stage]
PRJNA298254	8355	GSE73870	SRA304013	RNA-Seq	SRR2589787	ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/007/SRR2589787/SRR2589787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/007/SRR2589787/SRR2589787_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [polyA]
PRJNA298254	8355	GSE73870	SRA304013	RNA-Seq	SRR2589788	ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/008/SRR2589788/SRR2589788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/008/SRR2589788/SRR2589788_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [polyA]
PRJNA298254	8355	GSE73870	SRA304013	RNA-Seq	SRR2589790	ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/000/SRR2589790/SRR2589790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/000/SRR2589790/SRR2589790_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [polyA]
PRJNA298254	8355	GSE73870	SRA304013	RNA-Seq	SRR2589793	ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/003/SRR2589793/SRR2589793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/003/SRR2589793/SRR2589793_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [polyA]
PRJNA298254	8355	GSE73870	SRA304013	RNA-Seq	SRR2589795	ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/005/SRR2589795/SRR2589795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/005/SRR2589795/SRR2589795_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [polyA]
PRJNA298254	8355	GSE73870	SRA304013	RNA-Seq	SRR2589797	ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/007/SRR2589797/SRR2589797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/007/SRR2589797/SRR2589797_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [polyA]
PRJNA298254	8355	GSE73870	SRA304013	RNA-Seq	SRR2589798	ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/008/SRR2589798/SRR2589798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/008/SRR2589798/SRR2589798_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [polyA]
PRJNA298254	8355	GSE73870	SRA304013	RNA-Seq	SRR2589799	ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/009/SRR2589799/SRR2589799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/009/SRR2589799/SRR2589799_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [polyA]
PRJNA298254	8355	GSE73870	SRA304013	RNA-Seq	SRR2589800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/000/SRR2589800/SRR2589800_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/000/SRR2589800/SRR2589800_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [polyA]
PRJNA298254	8355	GSE73870	SRA304013	RNA-Seq	SRR2589803	ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/003/SRR2589803/SRR2589803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/003/SRR2589803/SRR2589803_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [polyA]
PRJNA298393	8355	GSE73904	SRA304196	RNA-Seq	SRR2614100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/000/SRR2614100/SRR2614100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/000/SRR2614100/SRR2614100_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [RiboZero]
PRJNA298393	8355	GSE73904	SRA304196	RNA-Seq	SRR2614102	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/002/SRR2614102/SRR2614102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/002/SRR2614102/SRR2614102_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [RiboZero]
PRJNA298393	8355	GSE73904	SRA304196	RNA-Seq	SRR2614103	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/003/SRR2614103/SRR2614103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/003/SRR2614103/SRR2614103_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [RiboZero]
PRJNA298393	8355	GSE73904	SRA304196	RNA-Seq	SRR2614104	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/004/SRR2614104/SRR2614104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/004/SRR2614104/SRR2614104_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [RiboZero]
PRJNA298393	8355	GSE73904	SRA304196	RNA-Seq	SRR2614107	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/007/SRR2614107/SRR2614107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/007/SRR2614107/SRR2614107_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [RiboZero]
PRJNA298393	8355	GSE73904	SRA304196	RNA-Seq	SRR2614110	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/000/SRR2614110/SRR2614110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/000/SRR2614110/SRR2614110_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [RiboZero]
PRJNA298393	8355	GSE73904	SRA304196	RNA-Seq	SRR2614111	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/001/SRR2614111/SRR2614111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/001/SRR2614111/SRR2614111_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [RiboZero]
PRJNA298393	8355	GSE73904	SRA304196	RNA-Seq	SRR2614113	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/003/SRR2614113/SRR2614113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/003/SRR2614113/SRR2614113_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [RiboZero]
PRJNA298393	8355	GSE73904	SRA304196	RNA-Seq	SRR2614114	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/004/SRR2614114/SRR2614114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/004/SRR2614114/SRR2614114_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [RiboZero]
PRJNA298393	8355	GSE73904	SRA304196	RNA-Seq	SRR2614115	ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/005/SRR2614115/SRR2614115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/005/SRR2614115/SRR2614115_2.fastq.gz	On the relationship of protein and mRNA dynamics in vertebrate embryonic development [RiboZero]
PRJNA299278	8355	GSE74184	SRA306257	OTHER	SRR2732229	ftp.sra.ebi.ac.uk/vol1/fastq/SRR273/009/SRR2732229/SRR2732229.fastq.gz	Methylome analysis of deoxyadenosines in higher eukaryotes
PRJNA299278	8355	GSE74184	SRA306257	OTHER	SRR2732235	ftp.sra.ebi.ac.uk/vol1/fastq/SRR273/005/SRR2732235/SRR2732235.fastq.gz	Methylome analysis of deoxyadenosines in higher eukaryotes
PRJNA299278	8355	GSE74184	SRA306257	OTHER	SRR2732236	ftp.sra.ebi.ac.uk/vol1/fastq/SRR273/006/SRR2732236/SRR2732236.fastq.gz	Methylome analysis of deoxyadenosines in higher eukaryotes
PRJNA299278	8355	GSE74184	SRA306257	OTHER	SRR2732237	ftp.sra.ebi.ac.uk/vol1/fastq/SRR273/007/SRR2732237/SRR2732237.fastq.gz	Methylome analysis of deoxyadenosines in higher eukaryotes
PRJNA299278	8355	GSE74184	SRA306257	OTHER	SRR2732240	ftp.sra.ebi.ac.uk/vol1/fastq/SRR273/000/SRR2732240/SRR2732240.fastq.gz	Methylome analysis of deoxyadenosines in higher eukaryotes
PRJNA299278	8355	GSE74184	SRA306257	OTHER	SRR2732243	ftp.sra.ebi.ac.uk/vol1/fastq/SRR273/003/SRR2732243/SRR2732243.fastq.gz	Methylome analysis of deoxyadenosines in higher eukaryotes
PRJNA299278	8355	GSE74184	SRA306257	OTHER	SRR2732244	ftp.sra.ebi.ac.uk/vol1/fastq/SRR273/004/SRR2732244/SRR2732244.fastq.gz	Methylome analysis of deoxyadenosines in higher eukaryotes
PRJNA299278	8355	GSE74184	SRA306257	OTHER	SRR2732245	ftp.sra.ebi.ac.uk/vol1/fastq/SRR273/005/SRR2732245/SRR2732245.fastq.gz	Methylome analysis of deoxyadenosines in higher eukaryotes
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924609	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/009/SRR2924609/SRR2924609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/009/SRR2924609/SRR2924609_2.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924611	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/001/SRR2924611/SRR2924611.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924614	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/004/SRR2924614/SRR2924614.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924616	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/006/SRR2924616/SRR2924616.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924622	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/002/SRR2924622/SRR2924622.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924624	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/004/SRR2924624/SRR2924624.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924625	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/005/SRR2924625/SRR2924625.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924628	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/008/SRR2924628/SRR2924628.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924630	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/000/SRR2924630/SRR2924630.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924632	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/002/SRR2924632/SRR2924632.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924634	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/004/SRR2924634/SRR2924634.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924635	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/005/SRR2924635/SRR2924635.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924636	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/006/SRR2924636/SRR2924636.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924640	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/000/SRR2924640/SRR2924640.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924643	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2924643/SRR2924643.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924646	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/006/SRR2924646/SRR2924646.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924647	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/007/SRR2924647/SRR2924647.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924648	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/008/SRR2924648/SRR2924648.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924650	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/000/SRR2924650/SRR2924650.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924654	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/004/SRR2924654/SRR2924654.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924655	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/005/SRR2924655/SRR2924655.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924656	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/006/SRR2924656/SRR2924656.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924658	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/008/SRR2924658/SRR2924658.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	RNA-Seq	SRR2924659	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/009/SRR2924659/SRR2924659.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	MNase-Seq	SRR2924666	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/006/SRR2924666/SRR2924666.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	MBD-Seq	SRR2924670	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/000/SRR2924670/SRR2924670.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	MBD-Seq	SRR2924671	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/001/SRR2924671/SRR2924671.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	MBD-Seq	SRR2924675	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/005/SRR2924675/SRR2924675.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	MBD-Seq	SRR2924676	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/006/SRR2924676/SRR2924676.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	MBD-Seq	SRR2924680	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/000/SRR2924680/SRR2924680.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924683	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2924683/SRR2924683.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924684	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/004/SRR2924684/SRR2924684.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924688	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/008/SRR2924688/SRR2924688.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924689	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/009/SRR2924689/SRR2924689.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924691	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/001/SRR2924691/SRR2924691.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924694	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/004/SRR2924694/SRR2924694.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924695	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/005/SRR2924695/SRR2924695.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924703	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2924703/SRR2924703.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924704	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/004/SRR2924704/SRR2924704.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924706	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/006/SRR2924706/SRR2924706.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924707	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/007/SRR2924707/SRR2924707.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924709	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/009/SRR2924709/SRR2924709.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924711	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/001/SRR2924711/SRR2924711.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA302662	8355	GSE75164	SRA312236	ChIP-Seq	SRR2924713	ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2924713/SRR2924713.fastq.gz	Sperm is epigenetically programmed to regulate gene transcription in embryo
PRJNA303056	8355	GSE75278	SRA312669	RNA-Seq	SRR2939620	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2939620/SRR2939620.fastq.gz	Genome-wide analysis of dorsal and ventral transcriptomes of the Xenopus laevis gastrula
PRJNA306102	8355	GSE76059	SRA320052	ChIP-Seq	SRR3017200	ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/000/SRR3017200/SRR3017200.fastq.gz	ChIP-sequencing in stage 10.5 Xenopus laevis embryos
PRJNA306102	8355	GSE76059	SRA320052	ChIP-Seq	SRR3017206	ftp.sra.ebi.ac.uk/vol1/fastq/SRR301/006/SRR3017206/SRR3017206.fastq.gz	ChIP-sequencing in stage 10.5 Xenopus laevis embryos
PRJNA306718	8355	GSE76247	SRA321210	Bisulfite-Seq	SRR3044220	ftp.sra.ebi.ac.uk/vol1/fastq/SRR304/000/SRR3044220/SRR3044220.fastq.gz	Single-base resolution methylome of Xenopus laevis embryos
PRJNA306718	8355	GSE76247	SRA321210	Bisulfite-Seq	SRR3044223	ftp.sra.ebi.ac.uk/vol1/fastq/SRR304/003/SRR3044223/SRR3044223.fastq.gz	Single-base resolution methylome of Xenopus laevis embryos
PRJNA306718	8355	GSE76247	SRA321210	Bisulfite-Seq	SRR3044230	ftp.sra.ebi.ac.uk/vol1/fastq/SRR304/000/SRR3044230/SRR3044230.fastq.gz	Single-base resolution methylome of Xenopus laevis embryos
PRJNA306718	8355	GSE76247	SRA321210	Bisulfite-Seq	SRR3044233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR304/003/SRR3044233/SRR3044233.fastq.gz	Single-base resolution methylome of Xenopus laevis embryos
PRJNA306718	8355	GSE76247	SRA321210	Bisulfite-Seq	SRR3044235	ftp.sra.ebi.ac.uk/vol1/fastq/SRR304/005/SRR3044235/SRR3044235.fastq.gz	Single-base resolution methylome of Xenopus laevis embryos
PRJNA306718	8355	GSE76247	SRA321210	Bisulfite-Seq	SRR3044238	ftp.sra.ebi.ac.uk/vol1/fastq/SRR304/008/SRR3044238/SRR3044238.fastq.gz	Single-base resolution methylome of Xenopus laevis embryos
PRJNA306718	8355	GSE76247	SRA321210	Bisulfite-Seq	SRR3044239	ftp.sra.ebi.ac.uk/vol1/fastq/SRR304/009/SRR3044239/SRR3044239.fastq.gz	Single-base resolution methylome of Xenopus laevis embryos
PRJNA306718	8355	GSE76247	SRA321210	Bisulfite-Seq	SRR3044242	ftp.sra.ebi.ac.uk/vol1/fastq/SRR304/002/SRR3044242/SRR3044242.fastq.gz	Single-base resolution methylome of Xenopus laevis embryos
PRJNA306718	8355	GSE76247	SRA321210	Bisulfite-Seq	SRR3044244	ftp.sra.ebi.ac.uk/vol1/fastq/SRR304/004/SRR3044244/SRR3044244.fastq.gz	Single-base resolution methylome of Xenopus laevis embryos
PRJNA306718	8355	GSE76247	SRA321210	Bisulfite-Seq	SRR3044245	ftp.sra.ebi.ac.uk/vol1/fastq/SRR304/005/SRR3044245/SRR3044245.fastq.gz	Single-base resolution methylome of Xenopus laevis embryos
PRJNA306718	8355	GSE76247	SRA321210	Bisulfite-Seq	SRR3044246	ftp.sra.ebi.ac.uk/vol1/fastq/SRR304/006/SRR3044246/SRR3044246.fastq.gz	Single-base resolution methylome of Xenopus laevis embryos
PRJNA306718	8355	GSE76247	SRA321210	Bisulfite-Seq	SRR3044247	ftp.sra.ebi.ac.uk/vol1/fastq/SRR304/007/SRR3044247/SRR3044247.fastq.gz	Single-base resolution methylome of Xenopus laevis embryos
PRJNA306718	8355	GSE76247	SRA321210	Bisulfite-Seq	SRR3044249	ftp.sra.ebi.ac.uk/vol1/fastq/SRR304/009/SRR3044249/SRR3044249.fastq.gz	Single-base resolution methylome of Xenopus laevis embryos
PRJNA306946	8355	GSE76342	SRA322724	RNA-Seq	SRR3055524	ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/004/SRR3055524/SRR3055524.fastq.gz	RNAseq profiling of multiciliated cells
PRJNA306946	8355	GSE76342	SRA322724	RNA-Seq	SRR3055526	ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/006/SRR3055526/SRR3055526.fastq.gz	RNAseq profiling of multiciliated cells
PRJNA306946	8355	GSE76342	SRA322724	RNA-Seq	SRR3055527	ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/007/SRR3055527/SRR3055527.fastq.gz	RNAseq profiling of multiciliated cells
PRJNA306946	8355	GSE76342	SRA322724	RNA-Seq	SRR3055528	ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/008/SRR3055528/SRR3055528.fastq.gz	RNAseq profiling of multiciliated cells
PRJNA306946	8355	GSE76342	SRA322724	RNA-Seq	SRR3055529	ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/009/SRR3055529/SRR3055529.fastq.gz	RNAseq profiling of multiciliated cells
PRJNA306946	8355	GSE76342	SRA322724	RNA-Seq	SRR3055531	ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/001/SRR3055531/SRR3055531.fastq.gz	RNAseq profiling of multiciliated cells
PRJNA306946	8355	GSE76342	SRA322724	RNA-Seq	SRR3055536	ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/006/SRR3055536/SRR3055536.fastq.gz	RNAseq profiling of multiciliated cells
PRJNA306946	8355	GSE76342	SRA322724	RNA-Seq	SRR3055544	ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/004/SRR3055544/SRR3055544.fastq.gz	RNAseq profiling of multiciliated cells
PRJNA306946	8355	GSE76342	SRA322724	RNA-Seq	SRR3055546	ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/006/SRR3055546/SRR3055546.fastq.gz	RNAseq profiling of multiciliated cells
PRJNA306946	8355	GSE76342	SRA322724	RNA-Seq	SRR3055549	ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/009/SRR3055549/SRR3055549.fastq.gz	RNAseq profiling of multiciliated cells
PRJNA306946	8355	GSE76342	SRA322724	RNA-Seq	SRR3055550	ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/000/SRR3055550/SRR3055550.fastq.gz	RNAseq profiling of multiciliated cells
PRJNA306946	8355	GSE76342	SRA322724	RNA-Seq	SRR3055552	ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/002/SRR3055552/SRR3055552.fastq.gz	RNAseq profiling of multiciliated cells
